15_086,"Temascaltepec, México",086,Temascaltepec,15,México
15_087,"Temoaya, México",087,Temoaya,15,México
15_088,"Tenancingo, México",088,Tenancingo,15,México
15_089,"Tenango Del Aire, México",089,Tenango Del Aire,15,México
15_090,"Tenango Del Valle, México",090,Tenango Del Valle,15,México
15_091,"Teoloyucan, México",091,Teoloyucan,15,México
15_092,"Teotihuacán, México",092,Teotihuacán,15,México
15_093,"Tepetlaoxtoc, México",093,Tepetlaoxtoc,15,México
15_094,"Tepetlixpa, México",094,Tepetlixpa,15,México
15_095,"Tepotzotlán, México",095,Tepotzotlán,15,México
15_096,"Tequixquiac, México",096,Tequixquiac,15,México
15_097,"Texcaltitlán, México",097,Texcaltitlán,15,México
15_098,"Texcalyacac, México",098,Texcalyacac,15,México
15_099,"Texcoco, México",099,Texcoco,15,México
15_100,"Tezoyuca, México",100,Tezoyuca,15,México
15_101,"Tianguistenco, México",101,Tianguistenco,15,México
15_102,"Timilpan, México",102,Timilpan,15,México
15_103,"Tlalmanalco, México",103,Tlalmanalco,15,México
15_104,"Tlalnepantla De Baz, México",104,Tlalnepantla De Baz,15,México
15_105,"Tlatlaya, México",105,Tlatlaya,15,México
15_106,"Toluca, México",106,Toluca,15,México
15_107,"Tonatico, México",107,Tonatico,15,México
15_108,"Tultepec, México",108,Tultepec,15,México
15_109,"Tultitlán, México",109,Tultitlán,15,México
15_110,"Valle De Bravo, México",110,Valle De Bravo,15,México
15_111,"Villa De Allende, México",111,Villa De Allende,15,México
15_112,"Villa Del Carbón, México",112,Villa Del Carbón,15,México
15_113,"Villa Guerrero, México",113,Villa Guerrero,15,México
15_114,"Villa Victoria, México",114,Villa Victoria,15,México
15_115,"Xonacatlán, México",115,Xonacatlán,15,México
15_116,"Zacazonapan, México",116,Zacazonapan,15,México
15_117,"Zacualpan, México",117,Zacualpan,15,México
15_118,"Zinacantepec, México",118,Zinacantepec,15,México
15_119,"Zumpahuacán, México",119,Zumpahuacán,15,México
15_120,"Zumpango, México",120,Zumpango,15,México
15_121,"Cuautitlán Izcalli, México",121,Cuautitlán Izcalli,15,México
15_122,"Valle De Chalco Solidaridad, México",122,Valle De Chalco Solidaridad,15,México
15_123,"Luvianos, México",123,Luvianos,15,México
15_124,"San José Del Rincón, México",124,San José Del Rincón,15,México
15_125,"Tonanitla, México",125,Tonanitla,15,México
15_999,"No Especificado, México",999,No Especificado,15,México
16_001,"Acuitzio, Michoacán",001,Acuitzio,16,Michoacán
16_002,"Aguililla, Michoacán",002,Aguililla,16,Michoacán
16_003,"Álvaro Obregón, Michoacán",003,Álvaro Obregón,16,Michoacán
16_004,"Angamacutiro, Michoacán",004,Angamacutiro,16,Michoacán
16_005,"Angangueo, Michoacán",005,Angangueo,16,Michoacán
16_006,"Apatzingán, Michoacán",006,Apatzingán,16,Michoacán
16_007,"Aporo, Michoacán",007,Aporo,16,Michoacán
16_008,"Aquila, Michoacán",008,Aquila,16,Michoacán
16_009,"Ario, Michoacán",009,Ario,16,Michoacán
16_010,"Arteaga, Michoacán",010,Arteaga,16,Michoacán
16_011,"Briseñas, Michoacán",011,Briseñas,16,Michoacán
16_012,"Buenavista, Michoacán",012,Buenavista,16,Michoacán
16_013,"Carácuaro, Michoacán",013,Carácuaro,16,Michoacán
16_014,"Coahuayana, Michoacán",014,Coahuayana,16,Michoacán
16_015,"Coalcomán De Vázquez Pallares, Michoacán",015,Coalcomán De Vázquez Pallares,16,Michoacán
16_016,"Coeneo, Michoacán",016,Coeneo,16,Michoacán
16_017,"Contepec, Michoacán",017,Contepec,16,Michoacán
16_018,"Copándaro, Michoacán",018,Copándaro,16,Michoacán
16_019,"Cotija, Michoacán",019,Cotija,16,Michoacán
16_020,"Cuitzeo, Michoacán",020,Cuitzeo,16,Michoacán
16_021,"Charapan, Michoacán",021,Charapan,16,Michoacán
16_022,"Charo, Michoacán",022,Charo,16,Michoacán
16_023,"Chavinda, Michoacán",023,Chavinda,16,Michoacán
16_024,"Cherán, Michoacán",024,Cherán,16,Michoacán
16_025,"Chilchota, Michoacán",025,Chilchota,16,Michoacán
16_026,"Chinicuila, Michoacán",026,Chinicuila,16,Michoacán
16_027,"Chucándiro, Michoacán",027,Chucándiro,16,Michoacán
16_028,"Churintzio, Michoacán",028,Churintzio,16,Michoacán
16_029,"Churumuco, Michoacán",029,Churumuco,16,Michoacán
16_030,"Ecuandureo, Michoacán",030,Ecuandureo,16,Michoacán
16_031,"Epitacio Huerta, Michoacán",031,Epitacio Huerta,16,Michoacán
16_032,"Erongarícuaro, Michoacán",032,Erongarícuaro,16,Michoacán
16_033,"Gabriel Zamora, Michoacán",033,Gabriel Zamora,16,Michoacán
16_034,"Hidalgo, Michoacán",034,Hidalgo,16,Michoacán
16_035,"La Huacana, Michoacán",035,La Huacana,16,Michoacán
16_036,"Huandacareo, Michoacán",036,Huandacareo,16,Michoacán
16_037,"Huaniqueo, Michoacán",037,Huaniqueo,16,Michoacán
16_038,"Huetamo, Michoacán",038,Huetamo,16,Michoacán
16_039,"Huiramba, Michoacán",039,Huiramba,16,Michoacán
16_040,"Indaparapeo, Michoacán",040,Indaparapeo,16,Michoacán
16_041,"Irimbo, Michoacán",041,Irimbo,16,Michoacán
16_042,"Ixtlán, Michoacán",042,Ixtlán,16,Michoacán
16_043,"Jacona, Michoacán",043,Jacona,16,Michoacán
16_044,"Jiménez, Michoacán",044,Jiménez,16,Michoacán
16_045,"Jiquilpan, Michoacán",045,Jiquilpan,16,Michoacán
16_046,"Juárez, Michoacán",046,Juárez,16,Michoacán
16_047,"Jungapeo, Michoacán",047,Jungapeo,16,Michoacán
16_048,"Lagunillas, Michoacán",048,Lagunillas,16,Michoacán
16_049,"Madero, Michoacán",049,Madero,16,Michoacán
16_050,"Maravatío, Michoacán",050,Maravatío,16,Michoacán
16_051,"Marcos Castellanos, Michoacán",051,Marcos Castellanos,16,Michoacán
16_052,"Lázaro Cárdenas, Michoacán",052,Lázaro Cárdenas,16,Michoacán
16_053,"Morelia, Michoacán",053,Morelia,16,Michoacán
16_054,"Morelos, Michoacán",054,Morelos,16,Michoacán
16_055,"Múgica, Michoacán",055,Múgica,16,Michoacán
16_056,"Nahuatzen, Michoacán",056,Nahuatzen,16,Michoacán
16_057,"Nocupétaro, Michoacán",057,Nocupétaro,16,Michoacán
16_058,"Nuevo Parangaricutiro, Michoacán",058,Nuevo Parangaricutiro,16,Michoacán
16_059,"Nuevo Urecho, Michoacán",059,Nuevo Urecho,16,Michoacán
16_060,"Numarán, Michoacán",060,Numarán,16,Michoacán
16_061,"Ocampo, Michoacán",061,Ocampo,16,Michoacán
16_062,"Pajacuarán, Michoacán",062,Pajacuarán,16,Michoacán
16_063,"Panindícuaro, Michoacán",063,Panindícuaro,16,Michoacán
16_064,"Parácuaro, Michoacán",064,Parácuaro,16,Michoacán
16_065,"Paracho, Michoacán",065,Paracho,16,Michoacán
16_066,"Pátzcuaro, Michoacán",066,Pátzcuaro,16,Michoacán
16_067,"Penjamillo, Michoacán",067,Penjamillo,16,Michoacán
16_068,"Peribán, Michoacán",068,Peribán,16,Michoacán
16_069,"La Piedad, Michoacán",069,La Piedad,16,Michoacán
16_070,"Purépero, Michoacán",070,Purépero,16,Michoacán
16_071,"Puruándiro, Michoacán",071,Puruándiro,16,Michoacán
16_072,"Queréndaro, Michoacán",072,Queréndaro,16,Michoacán
16_073,"Quiroga, Michoacán",073,Quiroga,16,Michoacán
16_074,"Cojumatlán De Régules, Michoacán",074,Cojumatlán De Régules,16,Michoacán
16_075,"Los Reyes, Michoacán",075,Los Reyes,16,Michoacán
16_076,"Sahuayo, Michoacán",076,Sahuayo,16,Michoacán
16_077,"San Lucas, Michoacán",077,San Lucas,16,Michoacán
16_078,"Santa Ana Maya, Michoacán",078,Santa Ana Maya,16,Michoacán
16_079,"Salvador Escalante, Michoacán",079,Salvador Escalante,16,Michoacán
16_080,"Senguio, Michoacán",080,Senguio,16,Michoacán
16_081,"Susupuato, Michoacán",081,Susupuato,16,Michoacán
16_082,"Tacámbaro, Michoacán",082,Tacámbaro,16,Michoacán
16_083,"Tancítaro, Michoacán",083,Tancítaro,16,Michoacán
16_084,"Tangamandapio, Michoacán",084,Tangamandapio,16,Michoacán
16_085,"Tangancícuaro, Michoacán",085,Tangancícuaro,16,Michoacán
16_086,"Tanhuato, Michoacán",086,Tanhuato,16,Michoacán
16_087,"Taretan, Michoacán",087,Taretan,16,Michoacán
16_088,"Tarímbaro, Michoacán",088,Tarímbaro,16,Michoacán
16_089,"Tepalcatepec, Michoacán",089,Tepalcatepec,16,Michoacán
16_090,"Tingambato, Michoacán",090,Tingambato,16,Michoacán
16_091,"Tingüindín, Michoacán",091,Tingüindín,16,Michoacán
16_092,"Tiquicheo De Nicolás Romero, Michoacán",092,Tiquicheo De Nicolás Romero,16,Michoacán
16_093,"Tlalpujahua, Michoacán",093,Tlalpujahua,16,Michoacán
16_094,"Tlazazalca, Michoacán",094,Tlazazalca,16,Michoacán
16_095,"Tocumbo, Michoacán",095,Tocumbo,16,Michoacán
16_096,"Tumbiscatío, Michoacán",096,Tumbiscatío,16,Michoacán
16_097,"Turicato, Michoacán",097,Turicato,16,Michoacán
16_098,"Tuxpan, Michoacán",098,Tuxpan,16,Michoacán
16_099,"Tuzantla, Michoacán",099,Tuzantla,16,Michoacán
16_100,"Tzintzuntzan, Michoacán",100,Tzintzuntzan,16,Michoacán
16_101,"Tzitzio, Michoacán",101,Tzitzio,16,Michoacán
16_102,"Uruapan, Michoacán",102,Uruapan,16,Michoacán
16_103,"Venustiano Carranza, Michoacán",103,Venustiano Carranza,16,Michoacán
16_104,"Villamar, Michoacán",104,Villamar,16,Michoacán
16_105,"Vista Hermosa, Michoacán",105,Vista Hermosa,16,Michoacán
16_106,"Yurécuaro, Michoacán",106,Yurécuaro,16,Michoacán
16_107,"Zacapu, Michoacán",107,Zacapu,16,Michoacán
16_108,"Zamora, Michoacán",108,Zamora,16,Michoacán
16_109,"Zináparo, Michoacán",109,Zináparo,16,Michoacán
16_110,"Zinapécuaro, Michoacán",110,Zinapécuaro,16,Michoacán
16_111,"Ziracuaretiro, Michoacán",111,Ziracuaretiro,16,Michoacán
16_112,"Zitácuaro, Michoacán",112,Zitácuaro,16,Michoacán
16_113,"José Sixto Verduzco, Michoacán",113,José Sixto Verduzco,16,Michoacán
16_999,"No Especificado, Michoacán",999,No Especificado,16,Michoacán
17_001,"Amacuzac, Morelos",001,Amacuzac,17,Morelos
17_002,"Atlatlahucan, Morelos",002,Atlatlahucan,17,Morelos
17_003,"Axochiapan, Morelos",003,Axochiapan,17,Morelos
17_004,"Ayala, Morelos",004,Ayala,17,Morelos
17_005,"Coatlán Del Río, Morelos",005,Coatlán Del Río,17,Morelos
17_006,"Cuautla, Morelos",006,Cuautla,17,Morelos
17_007,"Cuernavaca, Morelos",007,Cuernavaca,17,Morelos
17_008,"Emiliano Zapata, Morelos",008,Emiliano Zapata,17,Morelos
17_009,"Huitzilac, Morelos",009,Huitzilac,17,Morelos
17_010,"Jantetelco, Morelos",010,Jantetelco,17,Morelos
17_011,"Jiutepec, Morelos",011,Jiutepec,17,Morelos
17_012,"Jojutla, Morelos",012,Jojutla,17,Morelos
17_013,"Jonacatepec De Leandro Valle, Morelos",013,Jonacatepec De Leandro Valle,17,Morelos
17_014,"Mazatepec, Morelos",014,Mazatepec,17,Morelos
17_015,"Miacatlán, Morelos",015,Miacatlán,17,Morelos
17_016,"Ocuituco, Morelos",016,Ocuituco,17,Morelos
17_017,"Puente De Ixtla, Morelos",017,Puente De Ixtla,17,Morelos
17_018,"Temixco, Morelos",018,Temixco,17,Morelos
17_019,"Tepalcingo, Morelos",019,Tepalcingo,17,Morelos
17_020,"Tepoztlán, Morelos",020,Tepoztlán,17,Morelos
17_021,"Tetecala, Morelos",021,Tetecala,17,Morelos
17_022,"Tetela Del Volcán, Morelos",022,Tetela Del Volcán,17,Morelos
17_023,"Tlalnepantla, Morelos",023,Tlalnepantla,17,Morelos
17_024,"Tlaltizapán De Zapata, Morelos",024,Tlaltizapán De Zapata,17,Morelos
17_025,"Tlaquiltenango, Morelos",025,Tlaquiltenango,17,Morelos
17_026,"Tlayacapan, Morelos",026,Tlayacapan,17,Morelos
17_027,"Totolapan, Morelos",027,Totolapan,17,Morelos
17_028,"Xochitepec, Morelos",028,Xochitepec,17,Morelos
17_029,"Yautepec, Morelos",029,Yautepec,17,Morelos
17_030,"Yecapixtla, Morelos",030,Yecapixtla,17,Morelos
17_031,"Zacatepec, Morelos",031,Zacatepec,17,Morelos
17_032,"Zacualpan De Amilpas, Morelos",032,Zacualpan De Amilpas,17,Morelos
17_033,"Temoac, Morelos",033,Temoac,17,Morelos
17_034,"Coatetelco, Morelos",034,Coatetelco,17,Morelos
17_035,"Xoxocotla, Morelos",035,Xoxocotla,17,Morelos
17_999,"No Especificado, Morelos",999,No Especificado,17,Morelos
18_001,"Acaponeta, Nayarit",001,Acaponeta,18,Nayarit
18_002,"Ahuacatlán, Nayarit",002,Ahuacatlán,18,Nayarit
18_003,"Amatlán De Cañas, Nayarit",003,Amatlán De Cañas,18,Nayarit
18_004,"Compostela, Nayarit",004,Compostela,18,Nayarit
18_005,"Huajicori, Nayarit",005,Huajicori,18,Nayarit
18_006,"Ixtlán Del Río, Nayarit",006,Ixtlán Del Río,18,Nayarit
18_007,"Jala, Nayarit",007,Jala,18,Nayarit
18_008,"Xalisco, Nayarit",008,Xalisco,18,Nayarit
18_009,"Del Nayar, Nayarit",009,Del Nayar,18,Nayarit
18_010,"Rosamorada, Nayarit",010,Rosamorada,18,Nayarit
18_011,"Ruíz, Nayarit",011,Ruíz,18,Nayarit
18_012,"San Blas, Nayarit",012,San Blas,18,Nayarit
18_013,"San Pedro Lagunillas, Nayarit",013,San Pedro Lagunillas,18,Nayarit
18_014,"Santa María Del Oro, Nayarit",014,Santa María Del Oro,18,Nayarit
18_015,"Santiago Ixcuintla, Nayarit",015,Santiago Ixcuintla,18,Nayarit
18_016,"Tecuala, Nayarit",016,Tecuala,18,Nayarit
18_017,"Tepic, Nayarit",017,Tepic,18,Nayarit
18_018,"Tuxpan, Nayarit",018,Tuxpan,18,Nayarit
18_019,"La Yesca, Nayarit",019,La Yesca,18,Nayarit
18_020,"Bahía De Banderas, Nayarit",020,Bahía De Banderas,18,Nayarit
18_999,"No Especificado, Nayarit",999,No Especificado,18,Nayarit
19_001,"Abasolo, Nuevo León",001,Abasolo,19,Nuevo León
19_002,"Agualeguas, Nuevo León",002,Agualeguas,19,Nuevo León
19_003,"Los Aldamas, Nuevo León",003,Los Aldamas,19,Nuevo León
19_004,"Allende, Nuevo León",004,Allende,19,Nuevo León
19_005,"Anáhuac, Nuevo León",005,Anáhuac,19,Nuevo León
19_006,"Apodaca, Nuevo León",006,Apodaca,19,Nuevo León
19_007,"Aramberri, Nuevo León",007,Aramberri,19,Nuevo León
19_008,"Bustamante, Nuevo León",008,Bustamante,19,Nuevo León
19_009,"Cadereyta Jiménez, Nuevo León",009,Cadereyta Jiménez,19,Nuevo León
19_010,"El Carmen, Nuevo León",010,El Carmen,19,Nuevo León
19_011,"Cerralvo, Nuevo León",011,Cerralvo,19,Nuevo León
19_012,"Ciénega De Flores, Nuevo León",012,Ciénega De Flores,19,Nuevo León
19_013,"China, Nuevo León",013,China,19,Nuevo León
19_014,"Doctor Arroyo, Nuevo León",014,Doctor Arroyo,19,Nuevo León
19_015,"Doctor Coss, Nuevo León",015,Doctor Coss,19,Nuevo León
19_016,"Doctor González, Nuevo León",016,Doctor González,19,Nuevo León
19_017,"Galeana, Nuevo León",017,Galeana,19,Nuevo León
19_018,"García, Nuevo León",018,García,19,Nuevo León
19_019,"San Pedro Garza García, Nuevo León",019,San Pedro Garza García,19,Nuevo León
19_020,"General Bravo, Nuevo León",020,General Bravo,19,Nuevo León
19_021,"General Escobedo, Nuevo León",021,General Escobedo,19,Nuevo León
19_022,"General Terán, Nuevo León",022,General Terán,19,Nuevo León
19_023,"General Treviño, Nuevo León",023,General Treviño,19,Nuevo León
19_024,"General Zaragoza, Nuevo León",024,General Zaragoza,19,Nuevo León
19_025,"General Zuazua, Nuevo León",025,General Zuazua,19,Nuevo León
19_026,"Guadalupe, Nuevo León",026,Guadalupe,19,Nuevo León
19_027,"Los Herreras, Nuevo León",027,Los Herreras,19,Nuevo León
19_028,"Higueras, Nuevo León",028,Higueras,19,Nuevo León
19_029,"Hualahuises, Nuevo León",029,Hualahuises,19,Nuevo León
19_030,"Iturbide, Nuevo León",030,Iturbide,19,Nuevo León
19_031,"Juárez, Nuevo León",031,Juárez,19,Nuevo León
19_032,"Lampazos De Naranjo, Nuevo León",032,Lampazos De Naranjo,19,Nuevo León
19_033,"Linares, Nuevo León",033,Linares,19,Nuevo León
19_034,"Marín, Nuevo León",034,Marín,19,Nuevo León
19_035,"Melchor Ocampo, Nuevo León",035,Melchor Ocampo,19,Nuevo León
19_036,"Mier Y Noriega, Nuevo León",036,Mier Y Noriega,19,Nuevo León
19_037,"Mina, Nuevo León",037,Mina,19,Nuevo León
19_038,"Montemorelos, Nuevo León",038,Montemorelos,19,Nuevo León
19_039,"Monterrey, Nuevo León",039,Monterrey,19,Nuevo León
19_040,"Parás, Nuevo León",040,Parás,19,Nuevo León
19_041,"Pesquería, Nuevo León",041,Pesquería,19,Nuevo León
19_042,"Los Ramones, Nuevo León",042,Los Ramones,19,Nuevo León
19_043,"Rayones, Nuevo León",043,Rayones,19,Nuevo León
19_044,"Sabinas Hidalgo, Nuevo León",044,Sabinas Hidalgo,19,Nuevo León
19_045,"Salinas Victoria, Nuevo León",045,Salinas Victoria,19,Nuevo León
19_046,"San Nicolás De Los Garza, Nuevo León",046,San Nicolás De Los Garza,19,Nuevo León
19_047,"Hidalgo, Nuevo León",047,Hidalgo,19,Nuevo León
19_048,"Santa Catarina, Nuevo León",048,Santa Catarina,19,Nuevo León
19_049,"Santiago, Nuevo León",049,Santiago,19,Nuevo León
19_050,"Vallecillo, Nuevo León",050,Vallecillo,19,Nuevo León
19_051,"Villaldama, Nuevo León",051,Villaldama,19,Nuevo León
19_999,"No Especificado, Nuevo León",999,No Especificado,19,Nuevo León
20_001,"Abejones, Oaxaca",001,Abejones,20,Oaxaca
20_002,"Acatlán De Pérez Figueroa, Oaxaca",002,Acatlán De Pérez Figueroa,20,Oaxaca
20_003,"Asunción Cacalotepec, Oaxaca",003,Asunción Cacalotepec,20,Oaxaca
20_004,"Asunción Cuyotepeji, Oaxaca",004,Asunción Cuyotepeji,20,Oaxaca
20_005,"Asunción Ixtaltepec, Oaxaca",005,Asunción Ixtaltepec,20,Oaxaca
20_006,"Asunción Nochixtlán, Oaxaca",006,Asunción Nochixtlán,20,Oaxaca
20_007,"Asunción Ocotlán, Oaxaca",007,Asunción Ocotlán,20,Oaxaca
20_008,"Asunción Tlacolulita, Oaxaca",008,Asunción Tlacolulita,20,Oaxaca
20_009,"Ayotzintepec, Oaxaca",009,Ayotzintepec,20,Oaxaca
20_010,"El Barrio De La Soledad, Oaxaca",010,El Barrio De La Soledad,20,Oaxaca
20_011,"Calihualá, Oaxaca",011,Calihualá,20,Oaxaca
20_012,"Candelaria Loxicha, Oaxaca",012,Candelaria Loxicha,20,Oaxaca
20_013,"Ciénega De Zimatlán, Oaxaca",013,Ciénega De Zimatlán,20,Oaxaca
20_014,"Ciudad Ixtepec, Oaxaca",014,Ciudad Ixtepec,20,Oaxaca
20_015,"Coatecas Altas, Oaxaca",015,Coatecas Altas,20,Oaxaca
20_016,"Coicoyán De Las Flores, Oaxaca",016,Coicoyán De Las Flores,20,Oaxaca
20_017,"La Compañía, Oaxaca",017,La Compañía,20,Oaxaca
20_018,"Concepción Buenavista, Oaxaca",018,Concepción Buenavista,20,Oaxaca
20_019,"Concepción Pápalo, Oaxaca",019,Concepción Pápalo,20,Oaxaca
20_020,"Constancia Del Rosario, Oaxaca",020,Constancia Del Rosario,20,Oaxaca
20_021,"Cosolapa, Oaxaca",021,Cosolapa,20,Oaxaca
20_022,"Cosoltepec, Oaxaca",022,Cosoltepec,20,Oaxaca
20_023,"Cuilápam De Guerrero, Oaxaca",023,Cuilápam De Guerrero,20,Oaxaca
20_024,"Cuyamecalco Villa De Zaragoza, Oaxaca",024,Cuyamecalco Villa De Zaragoza,20,Oaxaca
20_025,"Chahuites, Oaxaca",025,Chahuites,20,Oaxaca
20_026,"Chalcatongo De Hidalgo, Oaxaca",026,Chalcatongo De Hidalgo,20,Oaxaca
20_027,"Chiquihuitlán De Benito Juárez, Oaxaca",027,Chiquihuitlán De Benito Juárez,20,Oaxaca
20_028,"Heroica Ciudad De Ejutla De Crespo, Oaxaca",028,Heroica Ciudad De Ejutla De Crespo,20,Oaxaca
20_029,"Eloxochitlán De Flores Magón, Oaxaca",029,Eloxochitlán De Flores Magón,20,Oaxaca
20_030,"El Espinal, Oaxaca",030,El Espinal,20,Oaxaca
20_031,"Tamazulápam Del Espíritu Santo, Oaxaca",031,Tamazulápam Del Espíritu Santo,20,Oaxaca
20_032,"Fresnillo De Trujano, Oaxaca",032,Fresnillo De Trujano,20,Oaxaca
20_033,"Guadalupe Etla, Oaxaca",033,Guadalupe Etla,20,Oaxaca
20_034,"Guadalupe De Ramírez, Oaxaca",034,Guadalupe De Ramírez,20,Oaxaca
20_035,"Guelatao De Juárez, Oaxaca",035,Guelatao De Juárez,20,Oaxaca
20_036,"Guevea De Humboldt, Oaxaca",036,Guevea De Humboldt,20,Oaxaca
20_037,"Mesones Hidalgo, Oaxaca",037,Mesones Hidalgo,20,Oaxaca
20_038,"Villa Hidalgo, Oaxaca",038,Villa Hidalgo,20,Oaxaca
20_039,"Heroica Ciudad De Huajuapan De León, Oaxaca",039,Heroica Ciudad De Huajuapan De León,20,Oaxaca
20_040,"Huautepec, Oaxaca",040,Huautepec,20,Oaxaca
20_041,"Huautla De Jiménez, Oaxaca",041,Huautla De Jiménez,20,Oaxaca
20_042,"Ixtlán De Juárez, Oaxaca",042,Ixtlán De Juárez,20,Oaxaca
20_043,"Juchitán De Zaragoza, Oaxaca",043,Juchitán De Zaragoza,20,Oaxaca
20_044,"Loma Bonita, Oaxaca",044,Loma Bonita,20,Oaxaca
20_045,"Magdalena Apasco, Oaxaca",045,Magdalena Apasco,20,Oaxaca
20_046,"Magdalena Jaltepec, Oaxaca",046,Magdalena Jaltepec,20,Oaxaca
20_047,"Santa Magdalena Jicotlán, Oaxaca",047,Santa Magdalena Jicotlán,20,Oaxaca
20_048,"Magdalena Mixtepec, Oaxaca",048,Magdalena Mixtepec,20,Oaxaca
20_049,"Magdalena Ocotlán, Oaxaca",049,Magdalena Ocotlán,20,Oaxaca
20_050,"Magdalena Peñasco, Oaxaca",050,Magdalena Peñasco,20,Oaxaca
20_051,"Magdalena Teitipac, Oaxaca",051,Magdalena Teitipac,20,Oaxaca
20_052,"Magdalena Tequisistlán, Oaxaca",052,Magdalena Tequisistlán,20,Oaxaca
20_053,"Magdalena Tlacotepec, Oaxaca",053,Magdalena Tlacotepec,20,Oaxaca
20_054,"Magdalena Zahuatlán, Oaxaca",054,Magdalena Zahuatlán,20,Oaxaca
20_055,"Mariscala De Juárez, Oaxaca",055,Mariscala De Juárez,20,Oaxaca
20_056,"Mártires De Tacubaya, Oaxaca",056,Mártires De Tacubaya,20,Oaxaca
20_057,"Matías Romero Avendaño, Oaxaca",057,Matías Romero Avendaño,20,Oaxaca
20_058,"Mazatlán Villa De Flores, Oaxaca",058,Mazatlán Villa De Flores,20,Oaxaca
20_059,"Miahuatlán De Porfirio Díaz, Oaxaca",059,Miahuatlán De Porfirio Díaz,20,Oaxaca
20_060,"Mixistlán De La Reforma, Oaxaca",060,Mixistlán De La Reforma,20,Oaxaca
20_061,"Monjas, Oaxaca",061,Monjas,20,Oaxaca
20_062,"Natividad, Oaxaca",062,Natividad,20,Oaxaca
20_063,"Nazareno Etla, Oaxaca",063,Nazareno Etla,20,Oaxaca
20_064,"Nejapa De Madero, Oaxaca",064,Nejapa De Madero,20,Oaxaca
20_065,"Ixpantepec Nieves, Oaxaca",065,Ixpantepec Nieves,20,Oaxaca
20_066,"Santiago Niltepec, Oaxaca",066,Santiago Niltepec,20,Oaxaca
20_067,"Oaxaca De Juárez, Oaxaca",067,Oaxaca De Juárez,20,Oaxaca
20_068,"Ocotlán De Morelos, Oaxaca",068,Ocotlán De Morelos,20,Oaxaca
20_069,"La Pe, Oaxaca",069,La Pe,20,Oaxaca
20_070,"Pinotepa De Don Luis, Oaxaca",070,Pinotepa De Don Luis,20,Oaxaca
20_071,"Pluma Hidalgo, Oaxaca",071,Pluma Hidalgo,20,Oaxaca
20_072,"San José Del Progreso, Oaxaca",072,San José Del Progreso,20,Oaxaca
20_073,"Putla Villa De Guerrero, Oaxaca",073,Putla Villa De Guerrero,20,Oaxaca
20_074,"Santa Catarina Quioquitani, Oaxaca",074,Santa Catarina Quioquitani,20,Oaxaca
20_075,"Reforma De Pineda, Oaxaca",075,Reforma De Pineda,20,Oaxaca
20_076,"La Reforma, Oaxaca",076,La Reforma,20,Oaxaca
20_077,"Reyes Etla, Oaxaca",077,Reyes Etla,20,Oaxaca
20_078,"Rojas De Cuauhtémoc, Oaxaca",078,Rojas De Cuauhtémoc,20,Oaxaca
20_079,"Salina Cruz, Oaxaca",079,Salina Cruz,20,Oaxaca
20_080,"San Agustín Amatengo, Oaxaca",080,San Agustín Amatengo,20,Oaxaca
20_081,"San Agustín Atenango, Oaxaca",081,San Agustín Atenango,20,Oaxaca
20_082,"San Agustín Chayuco, Oaxaca",082,San Agustín Chayuco,20,Oaxaca
20_083,"San Agustín De Las Juntas, Oaxaca",083,San Agustín De Las Juntas,20,Oaxaca
20_084,"San Agustín Etla, Oaxaca",084,San Agustín Etla,20,Oaxaca
20_085,"San Agustín Loxicha, Oaxaca",085,San Agustín Loxicha,20,Oaxaca
20_086,"San Agustín Tlacotepec, Oaxaca",086,San Agustín Tlacotepec,20,Oaxaca
20_087,"San Agustín Yatareni, Oaxaca",087,San Agustín Yatareni,20,Oaxaca
20_088,"San Andrés Cabecera Nueva, Oaxaca",088,San Andrés Cabecera Nueva,20,Oaxaca
20_089,"San Andrés Dinicuiti, Oaxaca",089,San Andrés Dinicuiti,20,Oaxaca
20_090,"San Andrés Huaxpaltepec, Oaxaca",090,San Andrés Huaxpaltepec,20,Oaxaca
20_091,"San Andrés Huayápam, Oaxaca",091,San Andrés Huayápam,20,Oaxaca
20_092,"San Andrés Ixtlahuaca, Oaxaca",092,San Andrés Ixtlahuaca,20,Oaxaca
20_093,"San Andrés Lagunas, Oaxaca",093,San Andrés Lagunas,20,Oaxaca
20_094,"San Andrés Nuxiño, Oaxaca",094,San Andrés Nuxiño,20,Oaxaca
20_095,"San Andrés Paxtlán, Oaxaca",095,San Andrés Paxtlán,20,Oaxaca
20_096,"San Andrés Sinaxtla, Oaxaca",096,San Andrés Sinaxtla,20,Oaxaca
20_097,"San Andrés Solaga, Oaxaca",097,San Andrés Solaga,20,Oaxaca
20_098,"San Andrés Teotilálpam, Oaxaca",098,San Andrés Teotilálpam,20,Oaxaca
20_099,"San Andrés Tepetlapa, Oaxaca",099,San Andrés Tepetlapa,20,Oaxaca
20_100,"San Andrés Yaá, Oaxaca",100,San Andrés Yaá,20,Oaxaca
20_101,"San Andrés Zabache, Oaxaca",101,San Andrés Zabache,20,Oaxaca
20_102,"San Andrés Zautla, Oaxaca",102,San Andrés Zautla,20,Oaxaca
20_103,"San Antonino Castillo Velasco, Oaxaca",103,San Antonino Castillo Velasco,20,Oaxaca
20_104,"San Antonino El Alto, Oaxaca",104,San Antonino El Alto,20,Oaxaca
